35,af3157,爱枫3157,0,67,80,null,2013-11-01 00:00:00
36,af3158,爱枫3158,0,67,80,null,2013-11-01 00:00:00
37,af3162,爱枫3162,0,67,80,null,2013-11-01 00:00:00
38,af3166,爱枫3166,0,67,80,null,2013-11-01 00:00:00
39,af332,爱枫332,0,55,68,null,2013-11-01 00:00:00
40,af3827,爱枫3827,0,98,115,null,2013-11-01 00:00:00
41,af3915,爱枫3915,0,75,88,null,2013-11-01 00:00:00
42,af553,爱枫553,0,72,85,null,2013-11-01 00:00:00
43,af555,爱枫555,0,72,85,null,2013-11-01 00:00:00
44,af562,爱枫562,0,92,108,null,2013-11-01 00:00:00
45,af563,爱枫563,0,72,85,null,2013-11-01 00:00:00
46,af569,爱枫569,0,72,85,null,2013-11-01 00:00:00
47,af5801,爱枫5801,0,65,78,null,2013-11-01 00:00:00
48,af6205,爱枫6205,0,75,88,null,2013-11-01 00:00:00
49,af6206,爱枫6206,0,75,90,null,2013-11-01 00:00:00
50,af6209,爱枫6209,0,75,90,null,2013-11-01 00:00:00
51,af6211,爱枫6211,0,75,90,null,2013-11-01 00:00:00
52,af6213,爱枫6213,0,75,90,null,2013-11-01 00:00:00
53,af6217,爱枫6217,0,75,90,null,2013-11-01 00:00:00
54,af6226,爱枫6226,0,75,90,null,2013-11-01 00:00:00
55,af6228,爱枫6228,0,75,90,null,2013-11-01 00:00:00
56,af6231,爱枫6231,0,75,90,null,2013-11-01 00:00:00
57,af6232,爱枫6232,0,75,90,null,2013-11-01 00:00:00
58,af6233,爱枫6233,0,75,90,null,2013-11-01 00:00:00
59,af6235,爱枫6235,0,75,90,null,2013-11-01 00:00:00
60,af6237,爱枫6237,0,75,90,null,2013-11-01 00:00:00
61,af6239,爱枫6239,0,73,88,null,2013-11-01 00:00:00
62,af6240,爱枫6240,0,75,90,null,2013-11-01 00:00:00
63,af6241,爱枫6241,0,75,90,null,2013-11-01 00:00:00
64,af6307,爱枫6307,0,75,88,null,2013-11-01 00:00:00
65,af6308,爱枫6308,0,75,88,null,2013-11-01 00:00:00
66,af6315,爱枫6315,0,75,88,null,2013-11-01 00:00:00
67,af6322,爱枫6322,0,76,90,null,2013-11-01 00:00:00
68,af6323,爱枫6323,0,76,90,null,2013-11-01 00:00:00
69,af6327,爱枫6327,0,76,90,null,2013-11-01 00:00:00
70,af6328,爱枫6328,0,76,90,null,2013-11-01 00:00:00
71,af6329,爱枫6329,0,76,90,null,2013-11-01 00:00:00
72,af6333,爱枫6333,0,76,90,null,2013-11-01 00:00:00
73,af6336,爱枫6336,0,76,90,null,2013-11-01 00:00:00
74,af6343,爱枫6343,0,76,90,null,2013-11-01 00:00:00
75,af6360,爱枫6360,0,75,88,null,2013-11-01 00:00:00
76,af6902,爱枫6902,0,110,128,null,2013-11-01 00:00:00
77,af6903,爱枫6903,0,110,128,null,2013-11-01 00:00:00
78,af6905,爱枫6905,0,110,128,null,2013-11-01 00:00:00
79,af6906,爱枫6906,0,110,128,null,2013-11-01 00:00:00
80,af6909,爱枫6909,0,110,128,null,2013-11-01 00:00:00
81,af7710,爱枫7710,0,63,78,null,2013-11-01 00:00:00
82,af7711,爱枫7711,0,63,78,null,2013-11-01 00:00:00
83,af7713,爱枫7713,0,63,78,null,2013-11-01 00:00:00
84,af7715,爱枫7715,0,63,78,null,2013-11-01 00:00:00
85,af7716,爱枫7716,0,63,78,null,2013-11-01 00:00:00
86,af8001,爱枫8001,0,65,78,null,2013-11-01 00:00:00
87,af8003,爱枫8003,0,65,78,null,2013-11-01 00:00:00
88,af8007,爱枫8007,0,65,78,null,2013-11-01 00:00:00
89,af8016,爱枫8016,0,65,78,null,2013-11-01 00:00:00
90,af8028,爱枫8028,0,63,78,null,2013-11-01 00:00:00
91,af8030,爱枫8030,0,63,78,null,2013-11-01 00:00:00
92,af811025,爱枫811025,0,72,85,null,2013-11-01 00:00:00
93,af811028,爱枫811028,0,92,105,null,2013-11-01 00:00:00
94,af812018,爱枫812018,0,75,88,null,2013-11-01 00:00:00
95,af81202,爱枫81202,0,74,88,null,2013-11-01 00:00:00
96,af81207,爱枫81207,0,74,88,null,2013-11-01 00:00:00
97,af81209,爱枫81209,0,72,88,null,2013-11-01 00:00:00
98,af813010,爱枫813010,0,75,90,null,2013-11-01 00:00:00
99,af813011,爱枫813011,0,73,88,null,2013-11-01 00:00:00
100,af813018,爱枫813018,0,73,88,null,2013-11-01 00:00:00
101,af813019,爱枫813019,0,73,88,null,2013-11-01 00:00:00
102,af813022,爱枫813022,0,73,88,null,2013-11-01 00:00:00
103,af81307,爱枫81307,0,71,88,null,2013-11-01 00:00:00
104,af81309,爱枫81309,0,73,88,null,2013-11-01 00:00:00
105,af8169,爱枫8169,0,64,78,null,2013-11-01 00:00:00
106,af8170,爱枫8170,0,67,80,null,2013-11-01 00:00:00
107,af8172,爱枫8172,0,63,75,null,2013-11-01 00:00:00
108,af828,爱枫828,0,72,85,null,2013-11-01 00:00:00
109,af829,爱枫829,0,72,85,null,2013-11-01 00:00:00
110,af8607,爱枫8607,0,62,75,null,2013-11-01 00:00:00
111,af8715,爱枫8715,0,80,95,null,2013-11-01 00:00:00
112,af8718,爱枫8718,0,75,88,null,2013-11-01 00:00:00
113,af8728,爱枫8728,0,75,88,null,2013-11-01 00:00:00
114,af88011,爱枫88011,0,62,75,null,2013-11-01 00:00:00
115,af8802,爱枫8802,0,48,63,null,2013-11-01 00:00:00
116,af8809,爱枫8809,0,48,63,null,2013-11-01 00:00:00
117,af8813,爱枫8813,0,55,68,null,2013-11-01 00:00:00
118,af9307,爱枫9307,0,65,78,null,2013-11-01 00:00:00
119,afa010,爱枫a010,0,60,72,null,2013-11-01 00:00:00
120,afa013,爱枫a013,0,78,92,null,2013-11-01 00:00:00
121,afa016,爱枫a016,0,75,88,null,2013-11-01 00:00:00
122,afa2815,爱枫a2815,0,52,65,null,2013-11-01 00:00:00
123,afb815,爱枫b815,0,92,110,null,2013-11-01 00:00:00
124,afb817,爱枫b817,0,92,110,null,2013-11-01 00:00:00
125,afb818,爱枫b818,0,92,110,null,2013-11-01 00:00:00
126,afb819,爱枫b819,0,92,110,null,2013-11-01 00:00:00
127,afl135,爱枫l135,0,75,88,null,2013-11-01 00:00:00
128,afl138,爱枫l138,0,75,88,null,2013-11-01 00:00:00
129,afl139,爱枫l139,0,75,88,null,2013-11-01 00:00:00
130,afl8809弹力衫,爱枫l8809弹力衫,0,65,80,null,2013-11-01 00:00:00
131,afx09,爱枫x09,0,68,80,null,2013-11-01 00:00:00
132,aly2172,安莱雅2172,0,108,135,null,2013-11-01 00:00:00
133,aly2174,安莱雅2174,0,108,135,null,2013-11-01 00:00:00
134,aly2179,安莱雅2179,0,108,135,null,2013-11-01 00:00:00
135,aly8802,爱莱衣8802,0,55,70,null,2013-11-01 00:00:00
136,arf1001-2,艾绒菲1001-2,0,45,60,null,2013-11-01 00:00:00
137,arf1213,艾绒菲1213,0,62,78,null,2013-11-01 00:00:00
138,arf8802,艾绒菲8802,0,38,55,null,2013-11-01 00:00:00
139,arfq1010,艾绒菲q1010,0,75,90,null,2013-11-01 00:00:00
140,azxn12011,艾姿仙奴12011,0,115,135,null,2013-11-01 00:00:00
141,azxn12018,艾姿仙奴12018,0,72,85,null,2013-11-01 00:00:00
142,azxn12035,艾姿仙奴12035,0,72,88,null,2013-11-01 00:00:00
143,azxn12037,艾姿仙奴12037,0,78,95,null,2013-11-01 00:00:00
144,azxn12038,艾姿仙奴12038,0,92,108,null,2013-11-01 00:00:00
145,azxn12039,艾姿仙奴12039,0,78,95,null,2013-11-01 00:00:00
146,azxn12056,艾姿仙奴12056,0,78,95,null,2013-11-01 00:00:00
147,bhdl80355,百合嘟俐80355,0,32,48,null,2013-11-01 00:00:00
148,bhdl9221,百合嘟俐9221,0,35,55,null,2013-11-01 00:00:00
149,bhdl9919,百合嘟俐9919,0,58,75,null,2013-11-01 00:00:00
150,bqn61151,比乔尼61151,0,75,90,null,2013-11-01 00:00:00
151,bqn61152,比乔尼61152,0,80,98,null,2013-11-01 00:00:00
152,bqn61153,比乔尼61153,0,85,105,null,2013-11-01 00:00:00
153,bqn61155,比乔尼61155,0,85,105,null,2013-11-01 00:00:00
154,bqn61156,比乔妮61156,0,0,105,null,2013-11-01 00:00:00
155,bqn61157,比乔尼61157,0,78,95,null,2013-11-01 00:00:00
156,bqn61158,比乔尼61158,0,80,98,null,2013-11-01 00:00:00
157,bqn61159,比乔尼61159,0,85,105,null,2013-11-01 00:00:00
158,bqn61160,比乔妮61160,0,0,105,null,2013-11-01 00:00:00
159,bqn61163,比乔尼61163,0,72,88,null,2013-11-01 00:00:00
160,bqn61169,比乔尼61169,0,86,105,null,2013-11-01 00:00:00
161,bqn61181,比乔尼61181,0,65,80,null,2013-11-01 00:00:00
162,bqn61183,比乔尼61183,0,60,75,null,2013-11-01 00:00:00
163,bqn61190,比乔尼61190,0,70,85,null,2013-11-01 00:00:00
164,bqn61201,比乔尼61201,0,93,115,null,2013-11-01 00:00:00
165,bqn61202,比乔尼61202,0,95,115,null,2013-11-01 00:00:00
166,bqn61203,比乔尼61203,0,93,115,null,2013-11-01 00:00:00
167,bqn61205,比乔尼61205,0,96,115,null,2013-11-01 00:00:00
168,bqn61207,比乔尼61207,0,94,115,null,2013-11-01 00:00:00
169,bqn61208,比乔尼61208,0,100,118,null,2013-11-01 00:00:00
170,bqn61209,比乔尼61209,0,100,118,null,2013-11-01 00:00:00
171,bqn61211,比乔尼61211,0,86,105,null,2013-11-01 00:00:00
172,bqn61212,比乔尼61212,0,86,105,null,2013-11-01 00:00:00
173,bqn8203,比乔尼8203,0,68,85,null,2013-11-01 00:00:00
174,bqn8206,比乔尼8206,0,78,95,null,2013-11-01 00:00:00
175,bqn8212,比乔尼8212,0,68,85,null,2013-11-01 00:00:00
176,bqn8213,比乔妮8213,0,0,85,null,2013-11-01 00:00:00
177,bqn8218,比乔尼8218,0,68,85,null,2013-11-01 00:00:00
178,bqn8229,比乔尼8229,0,78,95,null,2013-11-01 00:00:00
179,bqn8231,比乔尼8231,0,86,105,null,2013-11-01 00:00:00
180,bs,碧圣,0,0,0,null,2013-11-01 00:00:00
181,bs0029,碧圣0029,0,108,128,null,2013-11-01 00:00:00
182,bs0042-1,碧圣0042-1,0,165,215,null,2013-11-01 00:00:00
183,bs0051,碧圣0051,0,0,110,null,2013-11-01 00:00:00
184,bs0052,碧圣0052,0,100,120,null,2013-11-01 00:00:00
185,bs0053,碧圣0053,0,95,110,null,2013-11-01 00:00:00
186,bs0055,碧圣0055,0,143,175,null,2013-11-01 00:00:00
187,bs0057,碧圣0057,0,130,158,null,2013-11-01 00:00:00
188,bs0058,碧圣0058,0,100,115,null,2013-11-01 00:00:00
189,bs0059,碧圣0059,0,93,110,null,2013-11-01 00:00:00
190,bs0060,碧圣0060,0,120,145,null,2013-11-01 00:00:00
191,bs0061,碧圣0061,0,100,120,null,2013-11-01 00:00:00
192,bs0063,碧圣0063,0,98,118,null,2013-11-01 00:00:00
193,bs0067,碧圣0067,0,118,140,null,2013-11-01 00:00:00
194,bs0070,碧圣0070,0,106,130,null,2013-11-01 00:00:00
195,bs0076,碧圣0076,0,106,130,null,2013-11-01 00:00:00
196,bs0077,碧圣0077,0,82,105,null,2013-11-01 00:00:00
197,bs0080,碧圣0080,0,95,115,null,2013-11-01 00:00:00
198,bs0085,碧圣0085,0,110,130,null,2013-11-01 00:00:00
199,bs0088,碧圣0088,0,105,125,null,2013-11-01 00:00:00
200,bs0096,碧圣0096,0,125,158,null,2013-11-01 00:00:00
201,bs0098,碧圣0098,0,115,145,null,2013-11-01 00:00:00
202,bs0101,碧圣0101,0,102,130,null,2013-11-01 00:00:00
203,bs0103,碧圣0103,0,102,125,null,2013-11-01 00:00:00
204,bs0108,碧圣0108,0,125,160,null,2013-11-01 00:00:00
205,bs0110,碧圣0110,0,102,125,null,2013-11-01 00:00:00
206,bs0111,碧圣0111,0,105,135,null,2013-11-01 00:00:00
207,bs11061,碧圣11601,0,0,0,null,2013-11-01 00:00:00
208,bs330,碧圣330,0,66,85,null,2013-11-01 00:00:00
209,bs5037,碧圣5037,0,120,150,null,2013-11-01 00:00:00
210,bs5038,碧圣5038,0,95,110,null,2013-11-01 00:00:00
211,bs5040,碧圣5040,0,118,140,null,2013-11-01 00:00:00
212,bs813,碧圣813,0,58,75,null,2013-11-01 00:00:00
213,bs818-1,碧圣818-1,0,80,100,null,2013-11-01 00:00:00
214,bs823,碧圣823,0,125,145,null,2013-11-01 00:00:00
215,bwj,冰围巾,0,10,15,null,2013-11-01 00:00:00
216,bx,柏翔,0,300,380,null,2013-11-01 00:00:00
217,bxy,冰雪羊,0,0,0,null,2013-11-01 00:00:00
218,bxy0202,冰雪羊0202,0,55,68,null,2013-11-01 00:00:00
219,bxy0203,冰雪羊0203,0,55,68,null,2013-11-01 00:00:00
220,bxy10106,冰雪羊10106,0,68,78,null,2013-11-01 00:00:00
221,bxy10110,冰雪羊10110,0,68,78,null,2013-11-01 00:00:00
222,bxy10122,冰雪羊10122,0,65,78,null,2013-11-01 00:00:00
223,bxy10123,冰雪羊10123,0,65,78,null,2013-11-01 00:00:00
224,bxy10125,冰雪羊10125,0,65,78,null,2013-11-01 00:00:00
225,bxy10129,冰雪羊10129,0,65,78,null,2013-11-01 00:00:00
226,bxy10205,冰雪羊10205,0,65,75,null,2013-11-01 00:00:00
227,bxy10207,冰雪羊10207,0,65,75,null,2013-11-01 00:00:00
228,bxy10210,冰雪羊10210,0,100,115,null,2013-11-01 00:00:00
229,bxy10211,冰雪羊10211,0,65,75,null,2013-11-01 00:00:00
230,bxy10213,冰雪羊10213,0,70,80,null,2013-11-01 00:00:00
231,bxy10215(2015),冰雪羊10215(2015),0,72,85,null,2013-11-01 00:00:00
232,bxy10216,冰雪羊10216,0,73,85,null,2013-11-01 00:00:00
233,bxy10221,冰雪羊10221,0,65,80,null,2013-11-01 00:00:00
234,bxy12506,冰雪羊12506,0,60,75,null,2013-11-01 00:00:00
235,bxy12507,冰雪羊12507,0,75,88,null,2013-11-01 00:00:00
236,bxy12517,冰雪羊12517,0,75,88,null,2013-11-01 00:00:00
237,bxy12518,冰雪羊12518,0,75,88,null,2013-11-01 00:00:00
238,bxy21272,冰雪羊21272,0,76,95,null,2013-11-01 00:00:00
239,bxy21273,冰雪羊21273,0,76,95,null,2013-11-01 00:00:00
240,bxy2261,冰雪羊2261,0,68,80,null,2013-11-01 00:00:00
241,bxy2265,冰雪羊2265,0,81,95,null,2013-11-01 00:00:00
242,bxy25273,冰雪羊25273,0,76,90,null,2013-11-01 00:00:00
243,bxy5872,冰雪羊5872,0,48,63,null,2013-11-01 00:00:00
244,bxy5876,冰雪羊5876,0,48,63,null,2013-11-01 00:00:00
245,bxy5878,冰雪羊5878,0,48,63,null,2013-11-01 00:00:00
246,bxy6605,冰雪羊6605,0,58,68,null,2013-11-01 00:00:00
247,bxy6606,冰雪羊6606,0,60,70,null,2013-11-01 00:00:00
248,bxy6608,冰雪羊6608,0,76,88,null,2013-11-01 00:00:00
249,bxy6609,冰雪羊6609,0,62,72,null,2013-11-01 00:00:00
250,bxy6613,冰雪羊6613,0,56,70,null,2013-11-01 00:00:00
251,bxy6803,冰雪羊6803,0,58,70,null,2013-11-01 00:00:00
252,bxy6805,冰雪羊6805,0,60,75,null,2013-11-01 00:00:00
253,bxy6811,冰雪羊6811,0,59,70,null,2013-11-01 00:00:00
254,bxy6813,冰雪羊6813,0,61,75,null,2013-11-01 00:00:00
255,bxy7807,冰雪羊7807,0,66,78,null,2013-11-01 00:00:00
256,bxy7808,冰雪羊7808,0,79,95,null,2013-11-01 00:00:00
257,bxy7813,冰雪羊7813,0,71,83,null,2013-11-01 00:00:00
258,bxy922,冰雪羊922,0,70,85,null,2013-11-01 00:00:00
259,bxy953,冰雪羊953,0,51,65,null,2013-11-01 00:00:00
260,bxy955,冰雪羊955,0,51,65,null,2013-11-01 00:00:00
261,bxy9901,冰雪羊9901,0,50,62,null,2013-11-01 00:00:00
262,bxy9902,冰雪羊9902,0,51,62,null,2013-11-01 00:00:00
263,bxy9903,冰雪羊9903,0,50,62,null,2013-11-01 00:00:00
264,bxy9915(9905),冰雪羊9915(9905),0,50,62,null,2013-11-01 00:00:00
265,bxy9919,冰雪羊9919,0,135,165,null,2013-11-01 00:00:00
266,bxy9975,冰雪羊9975,0,60,75,null,2013-11-01 00:00:00
267,bxy9977,冰雪羊9977,0,60,75,null,2013-11-01 00:00:00
268,bxyf10219,冰雪羊10219,0,73,85,null,2013-11-01 00:00:00
269,byj1103低圆领,巴伊吉1103低园领,0,75,105,null,2013-11-01 00:00:00
270,byj1107半高领,巴伊吉1107半高领,0,75,105,null,2013-11-01 00:00:00
271,byj1108半高领,巴伊吉1108半高领,0,75,105,null,2013-11-01 00:00:00
272,byj1109半高领,巴伊吉1109半高领,0,75,105,null,2013-11-01 00:00:00
273,byj1110,巴伊吉1110,0,75,105,null,2013-11-01 00:00:00
274,byj1111,巴伊吉1111,0,88,118,null,2013-11-01 00:00:00
275,byj1112桃心,巴伊吉1112桃心,0,75,105,null,2013-11-01 00:00:00
276,byj1116长拉,巴伊吉1116长拉,0,95,125,null,2013-11-01 00:00:00
277,byj1117,巴伊吉1117,0,75,110,null,2013-11-01 00:00:00
278,byj1118,巴伊吉1118,0,88,118,null,2013-11-01 00:00:00
279,byj1120半高领,巴伊吉1120半高领,0,75,105,null,2013-11-01 00:00:00
280,byj1122半高领,巴伊吉1122半高领,0,75,105,null,2013-11-01 00:00:00
281,byj1123开衫,巴伊吉1123开衫,0,115,145,null,2013-11-01 00:00:00
282,byj1125桃心,巴伊吉1125桃心,0,75,105,null,2013-11-01 00:00:00
283,byj1127半高领,巴伊吉1127半高领,0,75,105,null,2013-11-01 00:00:00
284,byj1128半高领,巴伊吉1128半高领,0,75,105,null,2013-11-01 00:00:00
285,byj1130桃心,巴伊吉1130桃心,0,75,105,null,2013-11-01 00:00:00
286,byj1131长拉,巴伊吉1131长拉,0,95,125,null,2013-11-01 00:00:00
287,byj1132半高领,巴伊吉1132半高领,0,75,105,null,2013-11-01 00:00:00
288,byj1136半高领,巴伊吉1136半高领,0,75,105,null,2013-11-01 00:00:00
289,byj1137开衫,巴伊吉1137开衫,0,115,145,null,2013-11-01 00:00:00
290,byj1138低圆领,巴伊吉1138低园领,0,75,105,null,2013-11-01 00:00:00
291,byj1139开衫,巴伊吉1139开衫,0,115,145,null,2013-11-01 00:00:00
292,byj1152半高领,巴伊吉1152半高领,0,75,105,null,2013-11-01 00:00:00
293,byj1153半高领,巴伊吉1153半高领,0,75,105,null,2013-11-01 00:00:00
294,byj1155,巴伊吉1155,0,110,140,null,2013-11-01 00:00:00
295,byj1156,巴伊吉1156,0,115,145,null,2013-11-01 00:00:00
296,byj1157,巴伊吉1157,0,75,105,null,2013-11-01 00:00:00
297,byj1159,巴伊吉1159,0,75,110,null,2013-11-01 00:00:00
298,byj1160,巴伊吉1160,0,100,130,null,2013-11-01 00:00:00
299,byj1161,巴伊吉1161,0,75,105,null,2013-11-01 00:00:00
300,byj1162,巴伊吉1162,0,75,105,null,2013-11-01 00:00:00
301,byj1163,巴伊吉1163,0,100,130,null,2013-11-01 00:00:00
302,byj1165,巴伊吉1165,0,100,130,null,2013-11-01 00:00:00
303,byj1166,巴伊吉1166,0,100,130,null,2013-11-01 00:00:00
304,byj1170,巴伊吉1170,0,75,105,null,2013-11-01 00:00:00
305,byj1201,巴伊吉半高领1201,0,75,105,null,2013-11-01 00:00:00
306,byj1205,巴伊吉低圆领1205,0,75,105,null,2013-11-01 00:00:00
307,byj1206,巴伊吉开衫1206,0,115,138,null,2013-11-01 00:00:00
308,byj1209,巴伊吉半高领1209,0,75,105,null,2013-11-01 00:00:00
309,byj1221,巴伊吉半高领1221,0,75,105,null,2013-11-01 00:00:00
310,byj1222,巴伊吉半高领1222,0,75,105,null,2013-11-01 00:00:00
311,byj1223,巴伊吉半高领1223,0,75,105,null,2013-11-01 00:00:00
312,byj1229,巴伊吉1229,0,90,125,null,2013-11-01 00:00:00
313,byj1230,巴伊吉1230,0,98,130,null,2013-11-01 00:00:00
314,byj1233,巴伊吉1233,0,98,130,null,2013-11-01 00:00:00
315,byj1237,巴依吉1237,0,75,105,null,2013-11-01 00:00:00
316,byj1239,巴依吉1239,0,75,105,null,2013-11-01 00:00:00
317,byj1255,巴伊吉半高领1255,0,75,105,null,2013-11-01 00:00:00
318,byj1257,巴伊吉1257,0,75,105,null,2013-11-01 00:00:00
319,byj68178,巴伊吉68178,0,95,125,null,2013-11-01 00:00:00
320,byjbgl1226,巴伊吉半高领1226,0,75,105,null,2013-11-01 00:00:00
321,byjbgl1250,巴伊吉半高领1250,0,75,105,null,2013-11-01 00:00:00
322,byjbgl1252,巴伊吉半高领1252,0,75,105,null,2013-11-01 00:00:00
323,byjcll1210,巴伊吉长拉链1210,0,88,120,null,2013-11-01 00:00:00
324,byjcll1262,巴伊吉长拉链1262,0,115,138,null,2013-11-01 00:00:00
325,byjdyl1208,巴伊吉低圆领1208,0,75,105,null,2013-11-01 00:00:00
326,byjjxl1202,巴伊吉鸡心领1202,0,75,105,null,2013-11-01 00:00:00
327,byjjxl1213,巴伊吉鸡心领1213,0,75,105,null,2013-11-01 00:00:00
328,byjjxl1261,巴伊吉鸡心领1261,0,75,105,null,2013-11-01 00:00:00
329,byjjxl1298,巴伊吉鸡心领1298,0,75,105,null,2013-11-01 00:00:00
330,byjks1211,巴伊吉开衫1211,0,115,138,null,2013-11-01 00:00:00
331,byjks1225,巴伊吉开衫1225,0,90,125,null,2013-11-01 00:00:00
332,byjks1272,巴伊吉开衫1272,0,115,138,null,2013-11-01 00:00:00
333,byjks1291,巴伊吉开衫1291,0,110,135,null,2013-11-01 00:00:00
334,byjpk1212,巴伊吉盘扣1212,0,120,148,null,2013-11-01 00:00:00
335,byjtl1202,巴伊吉桃领1202,0,75,105,null,2013-11-01 00:00:00
336,byjtl1213,巴伊吉桃领1213,0,75,105,null,2013-11-01 00:00:00
337,bz,包装,0,0,0,null,2013-11-01 00:00:00
338,bz12139(13139),葆姿12139(13139),0,150,195,null,2013-11-01 00:00:00
339,bz12602,葆姿12602,0,248,310,null,2013-11-01 00:00:00
340,bz8809,葆姿8809,0,158,210,null,2013-11-01 00:00:00
341,bz8811,葆姿8811,0,350,480,null,2013-11-01 00:00:00
342,bz8833,葆姿8833,0,360,480,null,2013-11-01 00:00:00
343,bz8896,葆姿8896,0,450,600,null,2013-11-01 00:00:00
344,bzshlyq,奔姿碎花连衣裙,0,55,70,null,2013-11-01 00:00:00
345,cd,彩貂,0,150,250,null,2013-11-01 00:00:00
346,ch,晨辉,0,39,65,null,2013-11-01 00:00:00
347,ch9915,晨辉9915,0,39,65,null,2013-11-01 00:00:00
348,ch9917,晨辉9917,0,38,65,null,2013-11-01 00:00:00
349,ch9918,诚辉9918,0,39,65,null,2013-11-01 00:00:00
350,cj1130,婵娟1130,0,170,210,null,2013-11-01 00:00:00
351,cj1201,婵娟1201,0,138,168,null,2013-11-01 00:00:00
352,cj8803,婵娟8803,0,145,175,null,2013-11-01 00:00:00
353,cj8806,婵娟8806,0,155,185,null,2013-11-01 00:00:00
354,ck,春开,0,0,0,null,2013-11-01 00:00:00
355,ck1105,春开1105,0,0,63,null,2013-11-01 00:00:00
356,ck1161,春开1161,0,0,72,null,2013-11-01 00:00:00
357,ck1267,春开1267,0,60,75,null,2013-11-01 00:00:00
358,ck1270,春开1270,0,68,85,null,2013-11-01 00:00:00
359,ck1272,春开1272,0,58,72,null,2013-11-01 00:00:00
360,ck1285,春开1285,0,65,85,null,2013-11-01 00:00:00
361,ck1292,春开1292,0,72,90,null,2013-11-01 00:00:00
362,ck1293,春开1293,0,58,72,null,2013-11-01 00:00:00
363,ck1298,春开1298,0,58,73,null,2013-11-01 00:00:00
364,ck1303,春开1303,0,60,75,null,2013-11-01 00:00:00
365,ck1321,春开1321,0,63,78,null,2013-11-01 00:00:00
366,ck1328,春开1328,0,50,65,null,2013-11-01 00:00:00
367,ck1330,春开1330,0,0,60,null,2013-11-01 00:00:00
368,ck1331,春开1331,0,0,75,null,2013-11-01 00:00:00
369,ck1332,春开1332,0,65,80,null,2013-11-01 00:00:00
370,ck1335,春开1335,0,53,68,null,2013-11-01 00:00:00
371,ck1336,春开1336,0,0,60,null,2013-11-01 00:00:00
372,ck1337,春开1337,0,0,65,null,2013-11-01 00:00:00
373,ck1338,春开1338,0,53,65,null,2013-11-01 00:00:00
374,ck1351,春开1351,0,48,60,null,2013-11-01 00:00:00
375,ck1355,春开1355,0,0,65,null,2013-11-01 00:00:00
376,ck1356,春开1356,0,55,70,null,2013-11-01 00:00:00
377,ck1360,春开1360,0,50,65,null,2013-11-01 00:00:00
378,ck1581,春开1581,0,53,68,null,2013-11-01 00:00:00
379,ck1596,春开1596,0,65,80,null,2013-11-01 00:00:00
380,ck1607,春开1607,0,53,68,null,2013-11-01 00:00:00
381,ck1622,春开1622,0,60,75,null,2013-11-01 00:00:00
382,ck208,春开208,0,0,80,null,2013-11-01 00:00:00
383,ck209,春开209,0,70,85,null,2013-11-01 00:00:00
384,ck716,春开716,0,55,75,null,2013-11-01 00:00:00
385,ck725,春开725,0,63,78,null,2013-11-01 00:00:00
386,ck750,春开750,0,65,80,null,2013-11-01 00:00:00
